field1,Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,IsOld,NumberTimePond,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyDebt,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,MonthlyPerPerson,MonthlyBalance,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs,0 probability,1 probability
122127,122128,0,0.023351251,40,0,0,0,0.390886368,2032.6091136,5200,7,5200.0,0.0,0,2,0,0,0,0.962,0.038
122129,122130,0,0.5514753000000001,47,0,0,0,0.49410647399999996,8844.5058846,17900,20,4475.0,13425.0,0,2,0,3,0,0.87291,0.12709
122132,122133,0,0.48833356899999997,59,0,0,0,0.402596293,4713.597398444,11708,12,11708.0,0.0,0,2,0,0,0,0.96179,0.03821
122133,122134,0,0.016191453,39,0,0,0,0.45068323,1813.54931752,4024,10,4024.0,0.0,0,1,0,0,0,0.97182,0.02818
122140,122141,0,0.127799152,56,0,2,2,0.569072968,4382.430926567999,7701,14,1925.25,5775.75,0,2,0,3,0,0.84312,0.15688
122144,122145,0,0.238631736,75,1,1,1,628.0,628.0,,11,,,0,0,0,0,0,0.96171,0.03829
122146,122147,0,0.186961223,78,1,0,0,0.037992402,189.96201000000002,5000,5,5000.0,0.0,0,0,0,0,0,0.9922,0.0078
122155,122156,0,0.005257043,54,0,0,0,0.45703404,1919.542968,4200,15,4200.0,0.0,0,2,0,0,0,0.98439,0.01561
122159,122160,0,0.045813118,53,0,0,0,0.162325941,1258.837672455,7755,5,7755.0,0.0,0,1,0,0,0,0.98124,0.01876
122160,122161,0,0.353886611,74,1,0,0,0.30919288,1267.690808,4100,12,4100.0,0.0,0,1,0,0,0,0.98682,0.01318
122165,122166,0,0.943949788,35,0,1,1,0.047825042000000005,198.95217472000002,4160,10,4160.0,0.0,0,0,0,0,0,0.84322,0.15678
122171,122172,0,0.058383695,60,0,0,0,96.0,,,3,,,0,0,0,0,0,0.9836,0.0164
122177,122178,0,0.470828075,39,0,0,0,1.074106749,2433.925893234,2266,5,2266.0,0.0,0,1,0,0,0,0.9032,0.0968
122178,122179,0,0.0,55,0,1,1,0.364635905,4045.635365975,11095,7,5547.5,5547.5,0,3,0,1,0,0.96142,0.03858
122179,122180,0,0.267586428,38,0,0,0,0.324147633,3916.675849539,12083,14,6041.5,6041.5,0,3,0,1,0,0.9486,0.0514
122193,122194,0,0.006705750999999999,69,0,0,0,0.16648306300000001,1208.833520443,7261,5,7261.0,0.0,0,2,0,0,0,0.99202,0.00798
122199,122200,0,0.362547775,60,0,3,1,7232.0,7232.0,,12,,,0,2,1,0,0,0.62978,0.37022
122202,122203,0,0.028918137000000003,44,0,0,0,0.23964004,2156.7603599999998,9000,5,9000.0,0.0,0,1,0,0,0,0.97244,0.02756
122217,122218,0,0.664894025,54,0,1,1,0.528891075,6452.471115,12200,12,12200.0,0.0,0,2,0,0,0,0.90106,0.09894
122226,122227,0,0.9999998999999999,48,0,2,0,1684.0,1684.0,,1,,,0,1,1,0,0,0.635,0.365
122229,122230,0,0.9940668640000001,51,0,0,0,0.898138833,3570.101861175,3975,11,3975.0,0.0,0,2,0,0,0,0.92146,0.07854
122240,122241,0,0.308482643,52,0,0,0,0.291087273,2197.70891115,7550,6,7550.0,0.0,0,1,0,0,0,0.97164,0.02836
122243,122244,1,0.006419954,47,0,20,2,4.0,,,3,,,6,0,0,,1,0.34208,0.65792
122246,122247,0,0.029604042999999997,35,0,3,1,0.372340426,2204.627662346,5921,13,1480.25,4440.75,0,1,1,3,0,0.74512,0.25488
122257,122258,0,0.038671497,48,0,1,1,2815.0,2815.0,,23,,,0,2,0,3,0,0.88027,0.11973
122267,122268,0,0.002499875,32,0,0,0,0.08682385599999999,312.913177024,3604,4,3604.0,0.0,0,0,0,0,0,0.95629,0.04371
122268,122269,0,0.16906329999999997,55,0,0,0,0.239127375,1698.760872,7104,20,7104.0,0.0,0,1,0,0,0,0.98651,0.01349
122271,122272,0,0.23943705399999998,46,0,0,0,0.46801417,2245.53198766,4798,7,1599.3333333333333,3198.666666666667,0,1,0,2,0,0.94092,0.05908
122272,122273,0,0.142777388,57,0,0,0,0.261137574,1863.7388656379999,7137,19,7137.0,0.0,0,1,0,0,0,0.98929,0.01071
122289,122290,0,0.733510993,26,0,8,3,925.0,925.0,,10,,,1,0,1,0,1,0.3579,0.6421
122297,122298,0,1.006199587,43,0,0,0,0.43389152700000005,1735.5661080000002,4000,5,4000.0,0.0,0,2,0,0,0,0.8701,0.1299
122302,122303,0,0.0,43,0,1,1,0.402134472,1883.5978668480002,4684,10,4684.0,0.0,0,1,0,0,0,0.9214,0.0786
122304,122305,0,0.359866754,36,0,0,0,5.744011976,3831.2559879920004,667,14,222.33333333333334,444.66666666666663,0,2,0,2,0,0.8484,0.1516
122313,122314,1,1.014969718,41,0,0,0,0.739704118,1849.260295,2500,10,2500.0,0.0,0,1,0,0,0,0.8877,0.1123
122314,122315,0,0.14440974199999998,69,0,0,0,0.214960193,1160.7850422,5400,9,5400.0,0.0,0,0,0,0,0,0.98982,0.01018
122317,122318,0,0.054672026,54,0,0,0,0.414878016,3111.58512,7500,10,2500.0,5000.0,0,3,0,2,0,0.97465,0.02535
122322,122323,0,0.33613445399999997,54,0,0,0,0.271289343,1697.728708494,6258,9,3129.0,3129.0,0,2,0,1,0,0.97614,0.02386
122324,122325,0,1.0882911709999998,49,0,1,1,0.293951008,1763.706048,6000,19,3000.0,3000.0,0,1,0,1,0,0.91282,0.08718
122328,122329,0,0.00179988,64,0,1,1,0.0,,,3,,,0,0,0,,0,0.98619,0.01381
122329,122330,0,0.0,73,1,0,0,1097.0,1097.0,,11,,,0,2,0,0,0,0.98836,0.01164
122333,122334,0,0.998583569,66,0,0,0,0.022805716,706.977196,31000,3,31000.0,0.0,0,0,0,0,0,0.99209,0.00791
122334,122335,1,0.9999998999999999,57,0,,,0.0,0.0,2500,0,1250.0,1250.0,,0,,1,0,0.87263,0.12737
122344,122345,0,0.216139566,54,0,0,0,571.0,571.0,,11,,,0,0,0,0,0,0.96522,0.03478
122350,122351,0,0.045390318,39,0,0,0,0.07955657,731.920444,9200,6,4600.0,4600.0,0,0,0,1,0,0.95399,0.04601
122351,122352,0,0.9999998999999999,26,0,4,0,569.0,569.0,,2,,,0,0,2,0,1,0.43185,0.56815
122353,122354,0,1.031714286,25,0,0,0,0.152564957,228.8474355,1500,4,1500.0,0.0,0,0,0,0,0,0.81951,0.18049
122357,122358,0,0.863174552,49,0,0,0,0.310721427,2019.6892755,6500,12,6500.0,0.0,0,0,0,0,0,0.94287,0.05713
122360,122361,0,0.104889154,26,0,0,0,0.07215822599999999,331.92783959999997,4600,9,4600.0,0.0,0,0,0,0,0,0.95701,0.04299
122385,122386,0,0.0,28,0,0,0,0.0,0.0,2500,2,2500.0,0.0,0,0,0,0,0,0.94797,0.05203
122393,122394,0,0.147528416,40,0,0,0,0.041237113,131.9587616,3200,2,3200.0,0.0,0,0,0,0,0,0.94831,0.05169
122394,122395,0,0.156758172,38,0,0,0,0.643388529,2680.3566118139997,4166,9,1388.6666666666667,2777.333333333333,0,2,0,2,0,0.87243,0.12757
122395,122396,0,0.0,43,0,0,0,3.3329599999999996E-4,2.9996639999999997,9000,4,2250.0,6750.0,0,0,0,3,0,0.95815,0.04185
122397,122398,0,0.0010152030000000001,84,1,0,0,1.9996E-4,0.9998,5000,7,5000.0,0.0,0,0,0,0,0,0.99452,0.00548
122403,122404,0,0.038803821,71,1,0,0,0.013478819,83.986521189,6231,4,6231.0,0.0,0,0,0,0,0,0.99108,0.00892
122404,122405,1,0.012217697,53,0,1,1,0.13499325,899.8650045,6666,6,3333.0,3333.0,0,0,0,1,0,0.94817,0.05183
122405,122406,0,0.007395005,89,1,0,0,4.0,,,1,,,0,0,0,,0,0.99809,0.00191
122411,122412,0,0.005041773,49,0,0,0,0.275862069,2335.724138223,8467,13,2116.75,6350.25,0,2,0,3,0,0.97321,0.02679
122416,122417,0,0.9999998999999999,37,0,0,0,0.970922308,2136.0290776,2200,5,1100.0,1100.0,0,1,0,1,0,0.86086,0.13914
122417,122418,0,0.505675258,48,0,0,0,0.36203201799999996,2871.6379667759998,7932,12,7932.0,0.0,0,1,0,0,0,0.97317,0.02683
122419,122420,0,0.315307968,47,0,2,2,0.44654605299999994,2714.5534561869995,6079,7,3039.5,3039.5,0,1,0,1,0,0.80607,0.19393
122425,122426,0,0.095734496,34,0,0,0,0.004029249,26.9959683,6700,2,6700.0,0.0,0,0,0,0,0,0.96499,0.03501
122426,122427,0,0.003759699,42,0,0,0,0.059820369000000005,352.9401771,5900,4,2950.0,2950.0,0,0,0,1,0,0.97985,0.02015
122437,122438,0,0.027499491,72,1,0,0,43.0,,,7,,,0,0,0,,0,0.99712,0.00288
122438,122439,0,0.9999998999999999,21,0,0,0,0.176043557,96.82395634999999,550,1,550.0,0.0,0,0,0,0,0,0.7892,0.2108
122460,122461,0,0.052529982999999995,62,0,0,0,0.151421983,393.84857778300005,2601,4,2601.0,0.0,0,0,0,0,0,0.98399,0.01601
122461,122462,0,0.030603939,50,0,0,0,108.0,108.0,,8,,,0,0,0,0,0,0.97299,0.02701
122468,122469,0,0.290157743,29,0,5,1,0.009665428,38.990336552,4034,3,4034.0,0.0,0,0,2,0,0,0.54246,0.45754
122470,122471,1,0.765815612,49,0,4,1,0.109975006,483.8900264,4400,5,1100.0,3300.0,1,0,0,3,1,0.44883,0.55117
122472,122473,0,0.065493024,48,0,0,0,0.298541642,2476.701462032,8296,15,4148.0,4148.0,0,2,0,1,0,0.98473,0.01527
122474,122475,0,0.036140342,55,0,0,0,0.017464338,130.98253499999998,7500,15,7500.0,0.0,0,0,0,0,0,0.98969,0.01031
122479,122480,0,0.5589783979999999,69,0,0,0,0.477726114,9554.52228,20000,15,6666.666666666667,13333.333333333332,0,2,0,2,0,0.93234,0.06766
122487,122488,0,0.072613523,56,0,0,0,1158.0,1158.0,,6,,,0,1,0,2,0,0.96045,0.03955
122488,122489,0,0.046827665,67,0,0,0,0.12678277599999999,1848.8732224079997,14583,18,7291.5,7291.5,0,1,0,1,0,0.99408,0.00592
122492,122493,0,0.020117253,50,0,0,0,30.0,,,7,,,0,0,0,0,0,0.97679,0.02321
122506,122507,0,0.606177426,47,0,0,0,3600.0,3600.0,,7,,,0,2,0,0,0,0.85978,0.14022
122515,122516,0,0.22284442899999998,75,1,0,0,0.030552161,274.969449,9000,4,9000.0,0.0,0,0,0,0,0,0.98872,0.01128
122523,122524,0,0.175948775,63,0,0,0,0.225195633,2330.77480155,10350,10,5175.0,5175.0,0,0,0,1,0,0.9867,0.0133
122524,122525,1,0.9999998999999999,58,0,2,0,983.0,983.0,,5,,,0,0,1,0,0,0.87153,0.12847
122527,122528,1,0.44029458200000005,47,0,9,0,0.132083001,330.86791750500004,2505,2,626.25,1878.75,3,1,0,3,1,0.40663,0.59337
122528,122529,0,0.0327903,34,0,0,0,0.052285099,412.94771190200004,7898,6,3949.0,3949.0,0,0,0,1,0,0.97287,0.02713
122534,122535,0,0.156977259,52,0,3,0,0.386315542,1642.613684584,4252,7,4252.0,0.0,1,1,0,0,0,0.811,0.189
122537,122538,0,0.312460069,64,0,0,0,0.651052274,2876.348946532,4418,12,4418.0,0.0,0,1,0,0,0,0.97905,0.02095
122538,122539,0,0.9999998999999999,56,0,3,0,0.011929107,34.988070831,2933,0,2933.0,0.0,1,0,0,0,0,0.70637,0.29363
122543,122544,0,0.041599021,55,0,0,0,1.47298E-4,122.99972192,835040,8,835040.0,0.0,0,0,0,0,0,1,0
122544,122545,0,0.28996742600000003,53,0,0,0,0.245311024,1817.7546878399999,7410,15,7410.0,0.0,0,1,0,0,0,0.98485,0.01515
122545,122546,0,0.0,45,0,12,0,0.45917683299999995,3424.5408205139997,7458,15,2486.0,4972.0,4,1,0,2,1,0.44293,0.55707
122546,122547,1,0.9999998999999999,54,0,3,0,0.045531197,188.95446755,4150,1,1383.3333333333333,2766.666666666667,1,0,0,2,0,0.61706,0.38294
122551,122552,0,0.9999998999999999,63,0,0,0,0.620590353,2585.379410598,4166,8,2083.0,2083.0,0,2,0,1,0,0.96568,0.03432
122561,122562,0,0.99905886,50,0,0,0,0.300924769,1203.6990759999999,4000,3,4000.0,0.0,0,0,0,0,0,0.93383,0.06617
122563,122564,0,0.9500997999999999,24,0,0,0,0.148057059,300.851943888,2032,3,2032.0,0.0,0,0,0,0,0,0.85148,0.14852
122568,122569,0,0.018169341000000002,53,0,0,0,0.383166705,1647.6168315,4300,10,4300.0,0.0,0,2,0,0,0,0.98309,0.01691
122577,122578,0,0.135995055,45,0,0,0,0.177925434,963.8220759779999,5417,19,5417.0,0.0,0,1,0,0,0,0.97543,0.02457
122587,122588,0,0.779688125,32,0,0,0,0.108378171,140.8916223,1300,5,650.0,650.0,0,0,0,1,0,0.78981,0.21019
122591,122592,0,0.295461898,53,0,0,0,0.36144578299999996,1409.6385536999999,3900,8,3900.0,0.0,0,1,0,0,0,0.97629,0.02371
122604,122605,0,0.370702175,52,0,0,0,0.295466443,2821.7045306500004,9550,11,9550.0,0.0,0,1,0,0,0,0.97306,0.02694
122606,122607,0,0.0019499679999999998,70,0,0,0,2.55,1323.4499999999998,519,13,519.0,0.0,0,1,0,0,0,0.98836,0.01164
122611,122612,0,0.063893611,30,0,0,0,0.329896907,703.6701026310001,2133,5,2133.0,0.0,0,0,0,0,0,0.92594,0.07406
122616,122617,0,0.033154082,51,0,1,1,0.35794493200000005,2326.6420580000004,6500,10,1625.0,4875.0,0,1,0,3,0,0.91836,0.08164
122627,122628,0,0.023151047,63,0,0,0,0.013194721999999999,32.986805,2500,5,2500.0,0.0,0,0,0,0,0,0.98764,0.01236
122628,122629,0,0.99719653,52,0,0,0,0.937113777,2577.06288675,2750,10,916.6666666666666,1833.3333333333335,0,2,0,2,0,0.90104,0.09896
122631,122632,0,0.019399815,67,0,0,0,0.078830994,409.92116880000003,5200,11,5200.0,0.0,0,0,0,0,0,0.99252,0.00748
122639,122640,0,0.0,41,0,1,1,0.461446145,1537.53855514,3332,10,1666.0,1666.0,0,1,0,1,0,0.94417,0.05583
122642,122643,0,0.47881154200000003,62,0,1,1,0.465635739,3251.534365437,6983,11,3491.5,3491.5,0,2,0,1,0,0.9394,0.0606
122654,122655,0,0.00654153,67,0,0,0,857.0,857.0,,13,,,0,2,0,0,0,0.98985,0.01015
122659,122660,0,0.008226556999999999,60,0,0,0,6.299869999999999E-4,20.999356670999997,33333,9,11111.0,22222.0,0,0,0,2,0,0.99261,0.00739
122666,122667,0,0.21382188100000002,64,0,0,0,0.030957522999999997,257.969039159,8333,2,8333.0,0.0,0,0,0,0,0,0.9863,0.0137
122667,122668,0,0.031663462999999996,59,0,0,0,0.38343448799999996,1073.6165663999998,2800,8,2800.0,0.0,0,1,0,0,0,0.97862,0.02138
122668,122669,0,0.810958719,70,0,0,0,358.0,358.0,,5,,,0,0,0,0,0,0.9688,0.0312
122674,122675,0,0.05337689,82,1,0,0,0.182626215,1540.817375955,8437,8,4218.5,4218.5,0,1,0,1,0,0.99241,0.00759
122675,122676,0,0.675485071,48,0,0,0,0.33747599100000003,2986.6625203500002,8850,7,2950.0,5900.0,0,1,0,2,0,0.93287,0.06713
122680,122681,0,0.268379729,25,0,0,0,17.0,,,4,,,0,0,0,,0,0.9593,0.0407
122701,122702,0,0.50763602,53,0,1,1,0.388496357,3518.6115053490003,9057,16,3019.0,6038.0,0,1,0,2,0,0.93542,0.06458
122702,122703,0,0.541281957,36,0,0,0,0.274286508,3949.7257151999997,14400,12,4800.0,9600.0,0,1,0,2,0,0.93529,0.06471
122703,122704,0,0.047140042,56,0,0,0,0.339808519,2448.660187914,7206,8,7206.0,0.0,0,1,0,0,0,0.98488,0.01512
122715,122716,0,0.148469505,47,0,0,0,0.447900467,2015.5521015000002,4500,14,1125.0,3375.0,0,1,0,3,0,0.94442,0.05558
122720,122721,0,0.341510566,43,0,0,0,0.20058351600000002,549.799417356,2741,5,548.2,2192.8,0,0,0,4,0,0.89239,0.10761
122725,122726,0,0.0,41,0,0,0,0.118485189,947.881512,8000,7,2000.0,6000.0,0,1,0,3,0,0.96814,0.03186
122727,122728,0,0.6082445129999999,50,0,0,0,4242.0,4242.0,,12,,,0,2,0,0,0,0.88856,0.11144
122731,122732,0,0.05447733900000001,80,1,0,0,0.137095878,1233.862902,9000,12,2250.0,6750.0,0,2,0,3,0,0.98974,0.01026
122732,122733,0,0.006105101999999999,58,0,0,0,6.0,,,7,,,0,0,0,0,0,0.98473,0.01527
122736,122737,0,0.047915003,45,0,0,0,0.269009152,2380.7309951999996,8850,4,2950.0,5900.0,0,2,0,2,0,0.93773,0.06227
122742,122743,0,0.025804136000000002,67,0,0,0,0.043540327999999996,60.9564592,1400,5,1400.0,0.0,0,0,0,0,0,0.98772,0.01228
122748,122749,0,0.0,44,0,0,0,0.270413574,1784.7295884,6600,12,2200.0,4400.0,0,1,0,2,0,0.96798,0.03202
122749,122750,0,0.05181299,51,0,0,0,0.136613222,1865.863386076,13658,5,4552.666666666667,9105.333333333332,0,1,0,2,0,0.97314,0.02686
122755,122756,0,0.395164901,36,0,3,1,0.087984003,483.91201650000005,5500,6,5500.0,0.0,0,0,1,0,0,0.74575,0.25425
122760,122761,0,0.9999998999999999,63,0,0,0,3036.0,3036.0,,6,,,0,1,0,0,0,0.93633,0.06367
122764,122765,0,0.5428473629999999,32,0,0,0,0.256463289,743.7435380999999,2900,7,1450.0,1450.0,0,0,0,1,0,0.87026,0.12974
122767,122768,0,0.58608235,45,0,0,0,0.510778525,3719.48921905,7282,7,3641.0,3641.0,0,1,0,1,0,0.95451,0.04549
122769,122770,0,0.06439389,74,1,0,0,2542.0,2542.0,,12,,,0,1,0,0,0,0.97599,0.02401
122777,122778,0,0.05878415099999999,44,0,0,0,0.510863845,6794.4891385,13300,14,4433.333333333333,8866.666666666668,0,3,0,2,0,0.94236,0.05764
122788,122789,0,0.135921602,81,1,0,0,0.37053035799999995,4631.629475,12500,8,12500.0,0.0,0,2,0,0,0,0.99113,0.00887
122790,122791,0,0.012708605,75,1,1,1,0.025032557,172.97496887,6910,5,6910.0,0.0,0,0,0,0,0,0.98042,0.01958
122792,122793,0,0.077158671,54,0,0,0,0.448765687,3253.5512307500003,7250,18,2416.6666666666665,4833.333333333334,0,3,0,2,0,0.98141,0.01859
122800,122801,0,0.074352251,37,0,0,0,0.0105241,49.989475,4750,3,4750.0,0.0,0,0,0,0,0,0.96609,0.03391
122804,122805,0,0.01654407,38,0,0,0,63.0,,,6,,,0,0,0,,0,0.99025,0.00975
122809,122810,0,0.167974158,36,0,0,0,0.28439930199999996,1791.7156025999998,6300,6,2100.0,4200.0,0,1,0,2,0,0.92814,0.07186
122810,122811,0,0.015375825,41,0,0,0,317.0,317.0,,7,,,0,0,0,2,0,0.94803,0.05197
122813,122814,0,0.117784032,34,0,0,0,0.42626613700000004,5150.573733371,12083,10,12083.0,0.0,0,3,0,0,0,0.94027,0.05973
122815,122816,0,0.061608,80,1,0,0,0.113461538,58.886538222,519,4,519.0,0.0,0,0,0,0,0,0.99059,0.00941
122825,122826,0,0.6721236540000001,52,0,1,1,0.389363155,4560.610634515,11713,10,5856.5,5856.5,0,2,0,1,0,0.85404,0.14596
122835,122836,0,3.93864E-4,60,0,0,0,909.0,909.0,,7,,,0,0,0,3,0,0.96309,0.03691
122844,122845,0,0.00755918,79,1,0,0,0.063099581,466.9368994,7400,6,3700.0,3700.0,0,0,0,1,0,0.99442,0.00558
122845,122846,0,0.25477621899999997,47,0,0,0,0.475972002,8091.524034,17000,14,4250.0,12750.0,0,3,0,3,0,0.84535,0.15465
122849,122850,0,0.079888343,62,0,0,0,0.377358491,5979.622648386,15846,19,15846.0,0.0,0,2,0,0,0,0.98524,0.01476
122873,122874,0,0.124969267,58,0,0,0,0.21363404100000002,2926.7863617000003,13700,9,13700.0,0.0,0,2,0,0,0,0.98703,0.01297
122875,122876,0,0.158807736,86,1,0,0,0.413434626,2067.586564626,5001,14,5001.0,0.0,0,1,0,0,0,0.99395,0.00605
122877,122878,0,0.078367046,59,0,0,0,0.723253989,5529.276745905,7645,25,7645.0,0.0,0,2,0,0,0,0.98133,0.01867
122889,122890,0,0.9999998999999999,35,0,0,0,1678.0,1678.0,,2,,,0,1,0,0,0,0.78641,0.21359
122891,122892,0,0.455031244,80,1,0,0,2.65913371,4233.34086632,1592,13,796.0,796.0,0,1,0,1,0,0.96846,0.03154
122903,122904,0,0.0,68,0,0,0,0.196992826,2580.8030134260002,13101,7,13101.0,0.0,0,2,0,0,0,0.99221,0.00779
122905,122906,0,0.289378268,36,0,0,0,0.35994001,2159.6400599999997,6000,19,1500.0,4500.0,0,0,0,3,0,0.92415,0.07585
122918,122919,0,0.9999998999999999,66,0,0,0,0.30693991600000003,658.6930597360001,2146,2,2146.0,0.0,0,0,0,0,0,0.9644,0.0356
122923,122924,0,0.9040876729999999,62,0,0,0,0.395005097,1549.6049955310002,3923,8,3923.0,0.0,0,2,0,0,0,0.98117,0.01883
122924,122925,0,0.404118807,45,0,0,0,0.13602187300000002,397.86397852500005,2925,7,2925.0,0.0,0,0,0,0,0,0.95352,0.04648
122926,122927,0,0.187289028,40,0,0,0,2096.0,2096.0,,11,,,0,1,0,0,0,0.92817,0.07183
122927,122928,0,0.671664168,27,0,0,0,0.105298234,315.894702,3000,4,3000.0,0.0,0,0,0,0,0,0.8503,0.1497
122929,122930,0,0.01739971,90,1,0,0,30.0,,,10,,,0,0,0,,0,0.99822,0.00178
122931,122932,0,0.015169239,63,0,0,0,0.419967714,3381.5800331279997,8052,13,8052.0,0.0,0,3,0,0,0,0.98646,0.01354
122932,122933,0,0.7313410309999999,58,0,1,1,0.306889807,1411.6931122,4600,8,4600.0,0.0,0,1,0,0,0,0.96186,0.03814
122933,122934,0,0.267622063,42,0,0,0,0.035268185,47.9647316,1360,1,1360.0,0.0,0,0,0,0,0,0.9533,0.0467
122939,122940,0,0.078284547,57,0,1,1,0.458472204,3438.54153,7500,13,7500.0,0.0,0,3,0,0,0,0.96144,0.03856
122942,122943,0,0.016973238,64,0,0,0,748.0,748.0,,13,,,0,0,0,0,0,0.98363,0.01637
122945,122946,0,0.019969301000000002,27,0,0,0,0.135954682,407.864046,3000,12,3000.0,0.0,0,0,0,0,0,0.96675,0.03325
122949,122950,1,0.969037252,60,0,7,7,0.383110835,2467.616888235,6441,7,2147.0,4294.0,0,2,0,2,1,0.40933,0.59067
122953,122954,0,0.120224495,50,0,0,0,0.34701394399999996,1318.6529871999999,3800,10,3800.0,0.0,0,1,0,0,0,0.97792,0.02208
122955,122956,0,0.296063627,34,0,0,0,0.066972077,306.93302889100005,4583,10,4583.0,0.0,0,0,0,0,0,0.96646,0.03354
122957,122958,0,0.0060096590000000005,56,0,0,0,0.13864818,1039.8613500000001,7500,14,2500.0,5000.0,0,1,0,2,0,0.98709,0.01291
122975,122976,0,0.39170411200000005,70,0,0,0,0.394687915,1485.60531206,3764,5,3764.0,0.0,0,1,0,0,0,0.97961,0.02039
122981,122982,0,0.9999998999999999,42,0,3,0,0.019065651,432.98093421,22710,2,7570.0,15140.0,1,0,0,2,0,0.61033,0.38967
122983,122984,0,0.047483914,67,0,0,0,0.308350622,1188.6916478100002,3855,12,3855.0,0.0,0,1,0,0,0,0.99104,0.00896
122984,122985,0,0.07250078900000001,42,0,0,0,0.098980204,494.90102,5000,16,1666.6666666666667,3333.333333333333,0,0,0,2,0,0.96704,0.03296
122987,122988,0,0.165751474,46,0,0,0,0.109831235,409.89016902,3732,4,3732.0,0.0,0,0,0,0,0,0.9638,0.0362
122990,122991,0,0.137590215,53,0,0,0,0.14809876800000002,2776.8519000000006,18750,8,9375.0,9375.0,0,2,0,1,0,0.98204,0.01796
122993,122994,0,0.311751975,64,0,0,0,2304.0,2304.0,,12,,,0,2,0,0,0,0.9654,0.0346
122996,122997,0,1.30199765,57,0,1,1,0.275044991,916.7249550030001,3333,11,1666.5,1666.5,0,0,0,1,0,0.91606,0.08394
122998,122999,0,0.02089411,39,0,0,0,0.313425947,6790.686567702,21666,11,4333.2,17332.8,0,2,0,4,0,0.939,0.061
123002,123003,0,0.25217325399999996,59,0,0,0,0.41834451899999997,3552.581655348,8492,9,8492.0,0.0,0,1,0,0,0,0.97999,0.02001
123004,123005,0,0.004217021,58,0,0,0,0.433403173,1447.56659782,3340,14,3340.0,0.0,0,1,0,0,0,0.98885,0.01115
123009,123010,0,0.198770251,42,0,0,0,0.193292582,1169.806706264,6052,8,2017.3333333333333,4034.666666666667,0,1,0,2,0,0.95899,0.04101
123010,123011,0,0.571517187,45,0,0,0,0.534325705,2404.4656725,4500,7,2250.0,2250.0,0,1,0,1,0,0.91875,0.08125
123013,123014,0,0.175129948,25,0,0,0,157.0,157.0,,6,,,0,0,0,0,0,0.84632,0.15368
123021,123022,0,0.0,60,0,0,0,0.0,0.0,8200,4,8200.0,0.0,0,0,0,0,0,0.98852,0.01148
123022,123023,0,0.277538693,52,0,2,2,0.19135691100000002,2120.808644613,11083,12,11083.0,0.0,0,2,0,0,0,0.89444,0.10556
123031,123032,0,0.6912520259999999,47,0,0,0,0.5226932670000001,1047.477307068,2004,7,668.0,1336.0,0,0,0,2,0,0.9417,0.0583
123032,123033,0,0.297462817,42,0,0,0,0.19691801,1673.803085,8500,9,4250.0,4250.0,0,1,0,1,0,0.96964,0.03036
123036,123037,0,0.086216035,52,0,0,0,0.338523355,673.66147645,1990,8,1990.0,0.0,0,1,0,0,0,0.97233,0.02767
123038,123039,0,0.017132191,29,0,0,0,0.001999429,6.9980015,3500,3,3500.0,0.0,0,0,0,0,0,0.95605,0.04395
123040,123041,0,0.9999998999999999,71,1,0,0,9.0,,,5,,,0,0,0,0,0,0.98097,0.01903
123045,123046,0,0.096078459,65,0,0,0,3013.0,3013.0,,14,,,0,2,0,,0,0.98979,0.01021
123047,123048,0,0.905121825,40,0,0,0,0.41540170299999996,1121.5845980999998,2700,8,2700.0,0.0,0,0,0,0,0,0.92634,0.07366
123050,123051,0,0.609055638,56,0,1,1,0.38689985200000004,2344.6131031200002,6060,4,3030.0,3030.0,0,2,0,1,0,0.93658,0.06342
123056,123057,0,1.065409883,43,0,0,0,1252.0,1252.0,,5,,,0,1,0,2,0,0.80414,0.19586
123058,123059,0,0.085851939,79,1,1,1,0.20652352100000002,1259.7934781000001,6100,32,6100.0,0.0,0,0,0,0,0,0.99078,0.00922
123064,123065,0,0.04075837,30,0,0,0,0.040816327,269.959186778,6614,4,6614.0,0.0,0,0,0,0,0,0.96155,0.03845
123065,123066,0,0.054569695999999994,56,0,0,0,0.519437979,6025.4805564,11600,5,11600.0,0.0,0,2,0,0,0,0.96546,0.03454
123075,123076,0,0.9999998999999999,76,1,0,0,0.763957307,1860.236042545,2435,4,2435.0,0.0,0,2,0,0,0,0.96945,0.03055
123077,123078,0,0.015947549,63,0,0,0,0.36900039700000004,3720.6310029510005,10083,6,10083.0,0.0,0,2,0,0,0,0.98553,0.01447
123079,123080,0,0.9068802909999999,39,0,0,0,0.488780271,2199.5112195,4500,5,2250.0,2250.0,0,1,0,1,0,0.87512,0.12488
123084,123085,1,0.316871799,55,0,3,0,0.321655242,1266.678342996,3938,7,1312.6666666666667,2625.333333333333,1,0,0,2,0,0.77966,0.22034
123088,123089,0,0.8207712979999999,61,0,1,1,0.66718507,1715.33281497,2571,10,2571.0,0.0,0,0,0,0,0,0.95603,0.04397
123094,123095,0,0.008666089,41,0,0,0,0.388861114,3888.61114,10000,4,10000.0,0.0,0,3,0,0,0,0.96889,0.03111
